image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1563389079,gemini-3.1-flash-lite-preview,ok,,dish_1563389079,test,True,True,50.428173,51.000000,0.571827,1.133944,1.918856,2.000000,0.081144,4.228770,10.105691,11.500000,1.394309,13.797265,0.961533,0.400000,0.561533,58.399764,119.000000,130.000000,11.000000,9.243697,"{""id"": ""dish_1563389079"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_0"", ""name"": ""steamed broccoli"", ""grams"": 35.0, ""calories"": 12.0, ""fat"": 0.1, ""carb"": 2.4, ""protein"": 1.0}, {""id"": ""ing_1"", ""name"": ""roasted carrots"", ""grams"": 45.0, ""calories"": 19.0, ""fat"": 0.1, ""carb"": 4.5, ""protein"": 0.4}, {""id"": ""ing_2"", ""name"": ""yellow squash"", ""grams"": 30.0, ""calories"": 5.0, ""fat"": 0.1, ""carb"": 1.0, ""protein"": 0.4}, {""id"": ""ing_3"", ""name"": ""parsnip"", ""grams"": 20.0, ""calories"": 15.0, ""fat"": 0.1, ""carb"": 3.6, ""protein"": 0.2}], ""total_calories"": 51.0, ""total_mass"": 130.0, ""total_fat"": 0.4, ""total_carb"": 11.5, ""total_protein"": 2.0}"
dish_1558723512,gemini-3.1-flash-lite-preview,ok,,dish_1558723512,test,True,True,15.990000,35.700000,19.710000,123.264540,0.351000,0.800000,0.449000,127.920228,3.900000,8.400000,4.500000,115.384615,0.078000,0.200000,0.122000,156.410256,39.000000,85.000000,46.000000,117.948718,"{""id"": ""dish_1558723512"", ""split"": ""test"", ""ingredients"": [{""id"": ""carrot_001"", ""name"": ""carrots"", ""grams"": 85.0, ""calories"": 35.7, ""fat"": 0.2, ""carb"": 8.4, ""protein"": 0.8}], ""total_calories"": 35.7, ""total_mass"": 85.0, ""total_fat"": 0.2, ""total_carb"": 8.4, ""total_protein"": 0.8}"
dish_1565207727,gemini-3.1-flash-lite-preview,ok,,dish_1565207727,test,True,True,314.771240,564.000000,249.228760,79.177742,21.463133,51.800000,30.336867,141.344076,33.079639,54.000000,20.920361,63.242410,18.036247,14.900000,3.136247,17.388579,231.000000,350.000000,119.000000,51.515152,"{""id"": ""dish_1565207727"", ""split"": ""test"", ""ingredients"": [{""id"": ""grilled_chicken"", ""name"": ""grilled chicken breast"", ""grams"": 120.0, ""calories"": 198.0, ""fat"": 4.2, ""carb"": 0.0, ""protein"": 37.0}, {""id"": ""pizza_slice"", ""name"": ""pizza slice"", ""grams"": 100.0, ""calories"": 266.0, ""fat"": 10.0, ""carb"": 33.0, ""protein"": 11.0}, {""id"": ""roasted_broccoli"", ""name"": ""roasted broccoli"", ""grams"": 80.0, ""calories"": 35.0, ""fat"": 0.5, ""carb"": 7.0, ""protein"": 2.5}, {""id"": ""rice_side"", ""name"": ""rice side"", ""grams"": 50.0, ""calories"": 65.0, ""fat"": 0.2, ""carb"": 14.0, ""protein"": 1.3}], ""total_calories"": 564.0, ""total_mass"": 350.0, ""total_fat"": 14.9, ""total_carb"": 54.0, ""total_protein"": 51.8}"
dish_1562691383,gemini-3.1-flash-lite-preview,ok,,dish_1562691383,test,True,True,86.870003,75.000000,11.870003,13.664099,1.120000,1.300000,0.180000,16.071429,20.580000,17.500000,3.080000,14.965986,0.140000,0.100000,0.040000,28.571429,70.000000,85.000000,15.000000,21.428571,"{""id"": ""dish_1562691383"", ""split"": ""test"", ""ingredients"": [{""id"": ""sweet_potato_roasted"", ""name"": ""roasted sweet potato"", ""grams"": 85.0, ""calories"": 75.0, ""fat"": 0.1, ""carb"": 17.5, ""protein"": 1.3}], ""total_calories"": 75.0, ""total_mass"": 85.0, ""total_fat"": 0.1, ""total_carb"": 17.5, ""total_protein"": 1.3}"
dish_1566851198,gemini-3.1-flash-lite-preview,ok,,dish_1566851198,test,True,True,463.047455,291.000000,172.047455,37.155469,25.897209,48.800000,22.902791,88.437295,42.903687,4.900000,38.003687,88.579070,21.119635,7.200000,13.919635,65.908502,342.000000,245.000000,97.000000,28.362573,"{""id"": ""dish_1566851198"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 150.0, ""calories"": 248.0, ""fat"": 5.4, ""carb"": 0.0, ""protein"": 46.0}, {""id"": ""spinach_salad"", ""name"": ""fresh spinach salad"", ""grams"": 80.0, ""calories"": 18.0, ""fat"": 0.3, ""carb"": 2.9, ""protein"": 2.3}, {""id"": ""mustard_dressing"", ""name"": ""mustard dressing"", ""grams"": 15.0, ""calories"": 25.0, ""fat"": 1.5, ""carb"": 2.0, ""protein"": 0.5}], ""total_calories"": 291.0, ""total_mass"": 245.0, ""total_fat"": 7.2, ""total_carb"": 4.9, ""total_protein"": 48.8}"
dish_1563823814,gemini-3.1-flash-lite-preview,ok,,dish_1563823814,test,True,True,25.585732,115.000000,89.414268,349.469259,0.587577,2.000000,1.412423,240.380920,4.275406,17.000000,12.724594,297.623056,0.920258,4.500000,3.579742,388.993304,85.000000,85.000000,0.000000,0.000000,"{""id"": ""dish_1563823814"", ""split"": ""test"", ""ingredients"": [{""id"": ""roasted_potatoes_001"", ""name"": ""roasted potatoes"", ""grams"": 85.0, ""calories"": 115.0, ""fat"": 4.5, ""carb"": 17.0, ""protein"": 2.0}], ""total_calories"": 115.0, ""total_mass"": 85.0, ""total_fat"": 4.5, ""total_carb"": 17.0, ""total_protein"": 2.0}"
dish_1561737200,gemini-3.1-flash-lite-preview,ok,,dish_1561737200,test,True,True,478.582001,438.000000,40.582001,8.479634,37.081001,34.500000,2.581001,6.960440,5.929000,3.100000,2.829000,47.714623,32.230999,30.300000,1.930999,5.991124,262.000000,270.000000,8.000000,3.053435,"{""id"": ""dish_1561737200"", ""split"": ""test"", ""ingredients"": [{""id"": ""egg_whites"", ""name"": ""egg whites"", ""grams"": 150.0, ""calories"": 78.0, ""fat"": 0.3, ""carb"": 1.1, ""protein"": 16.5}, {""id"": ""sausage"", ""name"": ""sausage"", ""grams"": 120.0, ""calories"": 360.0, ""fat"": 30.0, ""carb"": 2.0, ""protein"": 18.0}], ""total_calories"": 438.0, ""total_mass"": 270.0, ""total_fat"": 30.3, ""total_carb"": 3.1, ""total_protein"": 34.5}"
dish_1568320470,gemini-3.1-flash-lite-preview,ok,,dish_1568320470,test,True,True,521.038635,760.000000,238.961365,45.862504,29.330261,53.500000,24.169739,82.405469,44.141685,57.000000,12.858315,29.129642,24.968090,34.500000,9.531910,38.176368,341.000000,450.000000,109.000000,31.964809,"{""id"": ""dish_1568320470"", ""split"": ""test"", ""ingredients"": [{""id"": ""steak_001"", ""name"": ""grilled steak"", ""grams"": 120.0, ""calories"": 310.0, ""fat"": 18.0, ""carb"": 0.0, ""protein"": 35.0}, {""id"": ""pizza_001"", ""name"": ""cheese pizza slices"", ""grams"": 100.0, ""calories"": 270.0, ""fat"": 10.0, ""carb"": 33.0, ""protein"": 12.0}, {""id"": ""salad_001"", ""name"": ""mixed green salad with feta"", ""grams"": 150.0, ""calories"": 80.0, ""fat"": 5.0, ""carb"": 6.0, ""protein"": 3.0}, {""id"": ""quinoa_001"", ""name"": ""quinoa with tomato"", ""grams"": 80.0, ""calories"": 100.0, ""fat"": 1.5, ""carb"": 18.0, ""protein"": 3.5}], ""total_calories"": 760.0, ""total_mass"": 450.0, ""total_fat"": 34.5, ""total_carb"": 57.0, ""total_protein"": 53.5}"
dish_1567023110,gemini-3.1-flash-lite-preview,ok,,dish_1567023110,test,True,True,46.000000,103.500000,57.500000,125.000000,0.320000,0.400000,0.080000,25.000000,2.520000,1.400000,1.120000,44.444444,4.280000,10.800000,6.520000,152.336449,40.000000,45.000000,5.000000,12.500000,"{""id"": ""dish_1567023110"", ""split"": ""test"", ""ingredients"": [{""id"": ""kalamata_olives"", ""name"": ""kalamata olives"", ""grams"": 45.0, ""calories"": 103.5, ""fat"": 10.8, ""carb"": 1.4, ""protein"": 0.4}], ""total_calories"": 103.5, ""total_mass"": 45.0, ""total_fat"": 10.8, ""total_carb"": 1.4, ""total_protein"": 0.4}"
dish_1558722068,gemini-3.1-flash-lite-preview,ok,,dish_1558722068,test,True,True,179.210999,115.000000,64.210999,35.829832,6.944000,4.000000,2.944000,42.396313,7.037000,4.000000,3.037000,43.157596,15.345000,10.000000,5.345000,34.832193,31.000000,20.000000,11.000000,35.483871,"{""id"": ""dish_1558722068"", ""split"": ""test"", ""ingredients"": [{""id"": ""almonds_001"", ""name"": ""almonds"", ""grams"": 20.0, ""calories"": 115.0, ""fat"": 10.0, ""carb"": 4.0, ""protein"": 4.0}], ""total_calories"": 115.0, ""total_mass"": 20.0, ""total_fat"": 10.0, ""total_carb"": 4.0, ""total_protein"": 4.0}"
dish_1558628760,gemini-3.1-flash-lite-preview,ok,,dish_1558628760,test,True,True,231.314499,274.000000,42.685501,18.453448,6.879000,12.900000,6.021000,87.527257,38.595001,33.200000,5.395001,13.978497,5.757000,10.600000,4.843000,84.123676,198.000000,220.000000,22.000000,11.111111,"{""id"": ""dish_1558628760"", ""split"": ""test"", ""ingredients"": [{""id"": ""bacon_001"", ""name"": ""cooked bacon"", ""grams"": 30.0, ""calories"": 135.0, ""fat"": 10.0, ""carb"": 0.4, ""protein"": 10.0}, {""id"": ""sweet_potato_001"", ""name"": ""roasted sweet potato"", ""grams"": 120.0, ""calories"": 105.0, ""fat"": 0.2, ""carb"": 25.0, ""protein"": 2.0}, {""id"": ""raspberries_001"", ""name"": ""raspberries"", ""grams"": 40.0, ""calories"": 21.0, ""fat"": 0.3, ""carb"": 4.8, ""protein"": 0.5}, {""id"": ""blackberries_001"", ""name"": ""blackberries"", ""grams"": 30.0, ""calories"": 13.0, ""fat"": 0.1, ""carb"": 3.0, ""protein"": 0.4}], ""total_calories"": 274.0, ""total_mass"": 220.0, ""total_fat"": 10.6, ""total_carb"": 33.2, ""total_protein"": 12.9}"
dish_1565123881,gemini-3.1-flash-lite-preview,ok,,dish_1565123881,test,True,True,406.821747,630.000000,223.178253,54.858978,30.063168,38.500000,8.436832,28.063682,31.001900,33.000000,1.998100,6.445089,19.355543,35.000000,15.644457,80.826753,515.000000,420.000000,95.000000,18.446602,"{""id"": ""dish_1565123881"", ""split"": ""test"", ""ingredients"": [{""id"": ""caesar_salad"", ""name"": ""Caesar salad"", ""grams"": 180.0, ""calories"": 250.0, ""fat"": 18.0, ""carb"": 10.0, ""protein"": 8.0}, {""id"": ""pizza_slice"", ""name"": ""Pizza slice"", ""grams"": 60.0, ""calories"": 160.0, ""fat"": 6.0, ""carb"": 18.0, ""protein"": 7.0}, {""id"": ""roast_beef"", ""name"": ""Roast beef"", ""grams"": 80.0, ""calories"": 180.0, ""fat"": 9.0, ""carb"": 0.0, ""protein"": 22.0}, {""id"": ""roasted_zucchini"", ""name"": ""Roasted zucchini"", ""grams"": 100.0, ""calories"": 40.0, ""fat"": 2.0, ""carb"": 5.0, ""protein"": 1.5}], ""total_calories"": 630.0, ""total_mass"": 420.0, ""total_fat"": 35.0, ""total_carb"": 33.0, ""total_protein"": 38.5}"
dish_1564428515,gemini-3.1-flash-lite-preview,ok,,dish_1564428515,test,True,True,484.618347,298.000000,186.618347,38.508312,29.964256,50.000000,20.035744,66.865481,35.868031,10.000000,25.868031,72.120020,25.664410,5.900000,19.764410,77.010966,479.000000,350.000000,129.000000,26.931106,"{""id"": ""dish_1564428515"", ""split"": ""test"", ""ingredients"": [{""id"": ""mixed_greens"", ""name"": ""mixed greens salad"", ""grams"": 80.0, ""calories"": 20.0, ""fat"": 0.2, ""carb"": 4.0, ""protein"": 1.2}, {""id"": ""cauliflower"", ""name"": ""steamed cauliflower"", ""grams"": 120.0, ""calories"": 30.0, ""fat"": 0.3, ""carb"": 6.0, ""protein"": 2.3}, {""id"": ""grilled_chicken"", ""name"": ""grilled chicken breast"", ""grams"": 150.0, ""calories"": 248.0, ""fat"": 5.4, ""carb"": 0.0, ""protein"": 46.5}], ""total_calories"": 298.0, ""total_mass"": 350.0, ""total_fat"": 5.9, ""total_carb"": 10.0, ""total_protein"": 50.0}"
dish_1563827188,gemini-3.1-flash-lite-preview,ok,,dish_1563827188,test,True,True,369.359955,560.000000,190.640045,51.613620,29.444637,38.700000,9.255363,31.433103,35.209259,42.000000,6.790741,19.286805,12.975754,25.000000,12.024246,92.667031,377.000000,395.000000,18.000000,4.774536,"{""id"": ""dish_1563827188"", ""split"": ""test"", ""ingredients"": [{""id"": ""pizza_slice"", ""name"": ""pizza slice"", ""grams"": 85.0, ""calories"": 220.0, ""fat"": 8.0, ""carb"": 26.0, ""protein"": 10.0}, {""id"": ""grilled_chicken"", ""name"": ""grilled chicken"", ""grams"": 70.0, ""calories"": 115.0, ""fat"": 2.5, ""carb"": 0.0, ""protein"": 22.0}, {""id"": ""caesar_salad"", ""name"": ""caesar salad"", ""grams"": 120.0, ""calories"": 180.0, ""fat"": 14.0, ""carb"": 6.0, ""protein"": 5.0}, {""id"": ""squash_zucchini"", ""name"": ""squash and zucchini"", ""grams"": 80.0, ""calories"": 25.0, ""fat"": 0.5, ""carb"": 5.0, ""protein"": 1.5}, {""id"": ""pineapple"", ""name"": ""pineapple"", ""grams"": 40.0, ""calories"": 20.0, ""fat"": 0.0, ""carb"": 5.0, ""protein"": 0.2}], ""total_calories"": 560.0, ""total_mass"": 395.0, ""total_fat"": 25.0, ""total_carb"": 42.0, ""total_protein"": 38.7}"
dish_1558379273,gemini-3.1-flash-lite-preview,ok,,dish_1558379273,test,True,True,227.436005,450.000000,222.563995,97.857855,12.738000,21.000000,8.262000,64.861046,2.772000,3.000000,0.228000,8.225108,18.018000,39.000000,20.982000,116.450216,66.000000,150.000000,84.000000,127.272727,"{""id"": ""dish_1558379273"", ""split"": ""test"", ""ingredients"": [{""id"": ""sausage_slices"", ""name"": ""sausage slices"", ""grams"": 150.0, ""calories"": 450.0, ""fat"": 39.0, ""carb"": 3.0, ""protein"": 21.0}], ""total_calories"": 450.0, ""total_mass"": 150.0, ""total_fat"": 39.0, ""total_carb"": 3.0, ""total_protein"": 21.0}"
dish_1567526785,gemini-3.1-flash-lite-preview,ok,,dish_1567526785,test,True,True,378.250000,220.000000,158.250000,41.837409,44.599998,29.100000,15.499998,34.753360,26.730999,22.800000,3.930999,14.705769,6.966000,0.600000,6.366000,91.386736,539.000000,350.000000,189.000000,35.064935,"{""id"": ""dish_1567526785"", ""split"": ""test"", ""ingredients"": [{""id"": ""egg_whites_001"", ""name"": ""egg whites"", ""grams"": 250.0, ""calories"": 130.0, ""fat"": 0.4, ""carb"": 1.8, ""protein"": 27.5}, {""id"": ""sweet_potato_001"", ""name"": ""roasted sweet potato"", ""grams"": 100.0, ""calories"": 90.0, ""fat"": 0.2, ""carb"": 21.0, ""protein"": 1.6}], ""total_calories"": 220.0, ""total_mass"": 350.0, ""total_fat"": 0.6, ""total_carb"": 22.8, ""total_protein"": 29.1}"
dish_1558723719,gemini-3.1-flash-lite-preview,ok,,dish_1558723719,test,True,True,231.240005,104.000000,127.240005,55.025083,8.960000,3.800000,5.160000,57.589286,9.080000,3.900000,5.180000,57.048458,19.799999,9.000000,10.799999,54.545452,40.000000,18.000000,22.000000,55.000000,"{""id"": ""dish_1558723719"", ""split"": ""test"", ""ingredients"": [{""id"": ""almonds_001"", ""name"": ""almonds"", ""grams"": 18.0, ""calories"": 104.0, ""fat"": 9.0, ""carb"": 3.9, ""protein"": 3.8}], ""total_calories"": 104.0, ""total_mass"": 18.0, ""total_fat"": 9.0, ""total_carb"": 3.9, ""total_protein"": 3.8}"
dish_1562784266,gemini-3.1-flash-lite-preview,ok,,dish_1562784266,test,True,True,131.804001,240.000000,108.195999,82.088554,4.884000,10.000000,5.116000,104.750205,20.240002,33.000000,12.759998,63.043462,4.160000,8.400000,4.240000,101.923077,76.000000,115.000000,39.000000,51.315789,"{""id"": ""dish_1562784266"", ""split"": ""test"", ""ingredients"": [{""id"": ""corn_001"", ""name"": ""corn on the cob slice"", ""grams"": 35.0, ""calories"": 30.0, ""fat"": 0.4, ""carb"": 7.0, ""protein"": 1.0}, {""id"": ""pizza_001"", ""name"": ""pizza slice"", ""grams"": 80.0, ""calories"": 210.0, ""fat"": 8.0, ""carb"": 26.0, ""protein"": 9.0}], ""total_calories"": 240.0, ""total_mass"": 115.0, ""total_fat"": 8.4, ""total_carb"": 33.0, ""total_protein"": 10.0}"
dish_1566587689,gemini-3.1-flash-lite-preview,ok,,dish_1566587689,test,True,True,196.846970,265.000000,68.153030,34.622341,18.580095,22.300000,3.719905,20.020915,15.383455,13.500000,1.883455,12.243381,7.475343,13.800000,6.324657,84.606914,270.000000,265.000000,5.000000,1.851852,"{""id"": ""dish_1566587689"", ""split"": ""test"", ""ingredients"": [{""id"": ""swiss_chard_saut\u00e9ed"", ""name"": ""saut\u00e9ed swiss chard"", ""grams"": 150.0, ""calories"": 55.0, ""fat"": 3.0, ""carb"": 6.0, ""protein"": 2.5}, {""id"": ""salmon_fillet"", ""name"": ""cooked salmon fillet"", ""grams"": 85.0, ""calories"": 175.0, ""fat"": 10.5, ""carb"": 0.0, ""protein"": 19.0}, {""id"": ""brown_rice"", ""name"": ""brown rice"", ""grams"": 30.0, ""calories"": 35.0, ""fat"": 0.3, ""carb"": 7.5, ""protein"": 0.8}], ""total_calories"": 265.0, ""total_mass"": 265.0, ""total_fat"": 13.8, ""total_carb"": 13.5, ""total_protein"": 22.3}"
dish_1558640563,gemini-3.1-flash-lite-preview,ok,,dish_1558640563,test,True,True,4.140000,12.240000,8.100000,195.652174,0.207000,0.610000,0.403000,194.685990,0.897000,2.650000,1.753000,195.429208,0.046000,0.140000,0.094000,204.347826,23.000000,68.000000,45.000000,195.652174,"{""id"": ""dish_1558640563"", ""split"": ""test"", ""ingredients"": [{""id"": ""cherry_tomatoes"", ""name"": ""cherry tomatoes"", ""grams"": 68.0, ""calories"": 12.24, ""fat"": 0.14, ""carb"": 2.65, ""protein"": 0.61}], ""total_calories"": 12.24, ""total_mass"": 68.0, ""total_fat"": 0.14, ""total_carb"": 2.65, ""total_protein"": 0.61}"
dish_1559239912,gemini-3.1-flash-lite-preview,ok,,dish_1559239912,test,True,True,60.160000,71.000000,10.840000,18.018617,1.152000,1.400000,0.248000,21.527778,15.360000,18.000000,2.640000,17.187500,0.128000,0.200000,0.072000,56.250000,128.000000,150.000000,22.000000,17.187500,"{""id"": ""dish_1559239912"", ""split"": ""test"", ""ingredients"": [{""id"": ""orange_001"", ""name"": ""orange"", ""grams"": 150, ""calories"": 71, ""fat"": 0.2, ""carb"": 18, ""protein"": 1.4}], ""total_calories"": 71, ""total_mass"": 150, ""total_fat"": 0.2, ""total_carb"": 18, ""total_protein"": 1.4}"
dish_1568666303,gemini-3.1-flash-lite-preview,ok,,dish_1568666303,test,True,True,443.199982,327.000000,116.199982,26.218409,72.892006,51.800000,21.092006,28.935966,19.770000,15.900000,3.870000,19.575114,8.483999,6.100000,2.383999,28.099944,560.000000,400.000000,160.000000,28.571429,"{""id"": ""dish_1568666303"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 150.0, ""calories"": 248.0, ""fat"": 5.4, ""carb"": 0.0, ""protein"": 46.0}, {""id"": ""broccoli"", ""name"": ""steamed broccoli"", ""grams"": 120.0, ""calories"": 41.0, ""fat"": 0.4, ""carb"": 8.0, ""protein"": 3.4}, {""id"": ""lettuce"", ""name"": ""romaine lettuce"", ""grams"": 80.0, ""calories"": 14.0, ""fat"": 0.2, ""carb"": 2.6, ""protein"": 1.0}, {""id"": ""artichoke"", ""name"": ""artichoke hearts"", ""grams"": 50.0, ""calories"": 24.0, ""fat"": 0.1, ""carb"": 5.3, ""protein"": 1.4}], ""total_calories"": 327.0, ""total_mass"": 400.0, ""total_fat"": 6.1, ""total_carb"": 15.9, ""total_protein"": 51.8}"
dish_1558640190,gemini-3.1-flash-lite-preview,ok,,dish_1558640190,test,True,True,19.719999,41.000000,21.280001,107.910761,0.464000,1.000000,0.536000,115.517241,4.640000,9.800000,5.160000,111.206897,0.116000,0.200000,0.084000,72.413793,58.000000,120.000000,62.000000,106.896552,"{""id"": ""dish_1558640190"", ""split"": ""test"", ""ingredients"": [{""id"": ""cantaloupe_001"", ""name"": ""cantaloupe"", ""grams"": 120.0, ""calories"": 41.0, ""fat"": 0.2, ""carb"": 9.8, ""protein"": 1.0}], ""total_calories"": 41.0, ""total_mass"": 120.0, ""total_fat"": 0.2, ""total_carb"": 9.8, ""total_protein"": 1.0}"
dish_1565020796,gemini-3.1-flash-lite-preview,ok,,dish_1565020796,test,True,True,90.599998,282.000000,191.400002,211.258285,12.060000,20.900000,8.840000,73.300166,0.749000,1.600000,0.851000,113.618158,3.542000,21.800000,18.258000,515.471485,99.000000,80.000000,19.000000,19.191919,"{""id"": ""dish_1565020796"", ""split"": ""test"", ""ingredients"": [{""id"": ""ing_0"", ""name"": ""mozzarella cheese"", ""grams"": 60.0, ""calories"": 174.0, ""fat"": 13.2, ""carb"": 1.3, ""protein"": 13.5}, {""id"": ""ing_1"", ""name"": ""bacon"", ""grams"": 20.0, ""calories"": 108.0, ""fat"": 8.6, ""carb"": 0.3, ""protein"": 7.4}], ""total_calories"": 282.0, ""total_mass"": 80.0, ""total_fat"": 21.8, ""total_carb"": 1.6, ""total_protein"": 20.9}"
dish_1560888817,gemini-3.1-flash-lite-preview,ok,,dish_1560888817,test,True,True,47.939999,77.000000,29.060001,60.617442,0.714000,1.400000,0.686000,96.078431,6.120000,10.200000,4.080000,66.666667,2.312000,3.700000,1.388000,60.034602,34.000000,50.000000,16.000000,47.058824,"{""id"": ""dish_1560888817"", ""split"": ""test"", ""ingredients"": [{""id"": ""potato_001"", ""name"": ""roasted potato"", ""grams"": 45.0, ""calories"": 42.0, ""fat"": 0.1, ""carb"": 9.5, ""protein"": 0.9}, {""id"": ""pecan_001"", ""name"": ""pecan"", ""grams"": 5.0, ""calories"": 35.0, ""fat"": 3.6, ""carb"": 0.7, ""protein"": 0.5}], ""total_calories"": 77.0, ""total_mass"": 50.0, ""total_fat"": 3.7, ""total_carb"": 10.2, ""total_protein"": 1.4}"
dish_1564428404,gemini-3.1-flash-lite-preview,ok,,dish_1564428404,test,True,True,113.751038,66.000000,47.751038,41.978551,1.598034,1.300000,0.298034,18.650041,6.298835,4.900000,1.398835,22.207837,9.808390,4.700000,5.108390,52.081840,104.000000,85.000000,19.000000,18.269231,"{""id"": ""dish_1564428404"", ""split"": ""test"", ""ingredients"": [{""id"": ""mixed_greens"", ""name"": ""mixed greens"", ""grams"": 60.0, ""calories"": 15.0, ""fat"": 0.2, ""carb"": 2.5, ""protein"": 1.2}, {""id"": ""shredded_carrots"", ""name"": ""shredded carrots"", ""grams"": 15.0, ""calories"": 6.0, ""fat"": 0.0, ""carb"": 1.4, ""protein"": 0.1}, {""id"": ""vinaigrette_dressing"", ""name"": ""vinaigrette dressing"", ""grams"": 10.0, ""calories"": 45.0, ""fat"": 4.5, ""carb"": 1.0, ""protein"": 0.0}], ""total_calories"": 66.0, ""total_mass"": 85.0, ""total_fat"": 4.7, ""total_carb"": 4.9, ""total_protein"": 1.3}"
dish_1563823390,gemini-3.1-flash-lite-preview,ok,,dish_1563823390,test,True,True,670.170288,359.000000,311.170288,46.431525,75.572304,37.000000,38.572304,51.040265,12.291248,29.500000,17.208752,140.008175,35.285416,11.000000,24.285416,68.825647,372.000000,280.000000,92.000000,24.731183,"{""id"": ""dish_1563823390"", ""split"": ""test"", ""ingredients"": [{""id"": ""chicken_breast"", ""name"": ""grilled chicken breast"", ""grams"": 80.0, ""calories"": 132.0, ""fat"": 2.9, ""carb"": 0.0, ""protein"": 24.0}, {""id"": ""brown_rice"", ""name"": ""brown rice"", ""grams"": 60.0, ""calories"": 66.0, ""fat"": 0.5, ""carb"": 14.0, ""protein"": 1.5}, {""id"": ""roasted_vegetables"", ""name"": ""roasted potatoes and cauliflower"", ""grams"": 70.0, ""calories"": 60.0, ""fat"": 2.0, ""carb"": 10.0, ""protein"": 1.5}, {""id"": ""tempeh"", ""name"": ""tempeh strips"", ""grams"": 50.0, ""calories"": 96.0, ""fat"": 5.5, ""carb"": 4.5, ""protein"": 9.5}, {""id"": ""greens"", ""name"": ""mixed greens"", ""grams"": 20.0, ""calories"": 5.0, ""fat"": 0.1, ""carb"": 1.0, ""protein"": 0.5}], ""total_calories"": 359.0, ""total_mass"": 280.0, ""total_fat"": 11.0, ""total_carb"": 29.5, ""total_protein"": 37.0}"
dish_1558468494,gemini-3.1-flash-lite-preview,ok,,dish_1558468494,test,True,True,15.785000,66.400000,50.615000,320.652518,0.693000,1.600000,0.907000,130.880231,2.618000,4.100000,1.482000,56.608098,0.231000,5.300000,5.069000,2194.372294,77.000000,135.000000,58.000000,75.324675,"{""id"": ""dish_1558468494"", ""split"": ""test"", ""ingredients"": [{""id"": ""zucchini_yellow"", ""name"": ""yellow squash"", ""grams"": 85.0, ""calories"": 14.5, ""fat"": 0.2, ""carb"": 2.7, ""protein"": 1.0}, {""id"": ""zucchini_green"", ""name"": ""green zucchini"", ""grams"": 45.0, ""calories"": 7.7, ""fat"": 0.1, ""carb"": 1.4, ""protein"": 0.6}, {""id"": ""olive_oil"", ""name"": ""olive oil"", ""grams"": 5.0, ""calories"": 44.2, ""fat"": 5.0, ""carb"": 0.0, ""protein"": 0.0}], ""total_calories"": 66.4, ""total_mass"": 135.0, ""total_fat"": 5.3, ""total_carb"": 4.1, ""total_protein"": 1.6}"
dish_1560444570,gemini-3.1-flash-lite-preview,ok,,dish_1560444570,test,True,True,168.720001,175.000000,6.279999,3.722143,11.400001,13.000000,1.599999,14.035078,1.824000,1.500000,0.324000,17.763158,12.540000,11.500000,1.040000,8.293461,114.000000,120.000000,6.000000,5.263158,"{""id"": ""dish_1560444570"", ""split"": ""test"", ""ingredients"": [{""id"": ""scrambled_eggs_001"", ""name"": ""scrambled eggs"", ""grams"": 120.0, ""calories"": 175.0, ""fat"": 11.5, ""carb"": 1.5, ""protein"": 13.0}], ""total_calories"": 175.0, ""total_mass"": 120.0, ""total_fat"": 11.5, ""total_carb"": 1.5, ""total_protein"": 13.0}"
dish_1558717604,gemini-3.1-flash-lite-preview,ok,,dish_1558717604,test,True,True,73.839996,95.000000,21.160004,28.656562,0.426000,0.500000,0.074000,17.370892,19.879999,25.000000,5.120001,25.754533,0.284000,0.300000,0.016000,5.633803,142.000000,182.000000,40.000000,28.169014,"{""id"": ""dish_1558717604"", ""split"": ""test"", ""ingredients"": [{""id"": ""apple_001"", ""name"": ""apple"", ""grams"": 182.0, ""calories"": 95.0, ""fat"": 0.3, ""carb"": 25.0, ""protein"": 0.5}], ""total_calories"": 95.0, ""total_mass"": 182.0, ""total_fat"": 0.3, ""total_carb"": 25.0, ""total_protein"": 0.5}"
