image_id,run_model,status,error_message,model_id,model_split,id_match,split_match,ground_truth_total_calories,gemini_total_calories,abs_error_total_calories,pct_error_total_calories,ground_truth_total_protein,gemini_total_protein,abs_error_total_protein,pct_error_total_protein,ground_truth_total_carb,gemini_total_carb,abs_error_total_carb,pct_error_total_carb,ground_truth_total_fat,gemini_total_fat,abs_error_total_fat,pct_error_total_fat,ground_truth_total_mass,gemini_total_mass,abs_error_total_mass,pct_error_total_mass,raw_model_json
dish_1563476323,gemini-2.5-flash,ok,,,,,,686.971130,420.000000,266.971130,38.862060,55.327595,19.000000,36.327595,65.659089,38.625374,40.000000,1.374626,3.558868,33.461006,22.000000,11.461006,34.251827,339.000000,230.000000,109.000000,32.153392,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Salmon and rice casserole"", ""grams"": 200, ""ml"": null, ""calories"": 300, ""fat"": 15, ""carb"": 25, ""protein"": 18, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Brownie"", ""grams"": 30, ""ml"": null, ""calories"": 120, ""fat"": 7, ""carb"": 15, ""protein"": 1, ""sugar"": 10, ""confidence"": 0.85}], ""total_calories"": 420, ""total_mass"": 230, ""total_fat"": 22, ""total_carb"": 40, ""total_protein"": 19, ""total_sugar"": 12, ""error"": null}"
dish_1563563240,gemini-2.5-flash,ok,,,,,,48.299999,140.000000,91.700001,189.855078,0.336000,2.500000,2.164000,644.047619,2.646000,36.000000,33.354000,1260.544218,4.494000,0.200000,4.294000,95.549622,42.000000,50.000000,8.000000,19.047619,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Red dates"", ""grams"": 50, ""ml"": null, ""calories"": 140, ""fat"": 0.2, ""carb"": 36, ""protein"": 2.5, ""sugar"": 28, ""confidence"": 0.9}], ""total_calories"": 140, ""total_mass"": 50, ""total_fat"": 0.2, ""total_carb"": 36, ""total_protein"": 2.5, ""total_sugar"": 28, ""error"": null}"
dish_1563389079,gemini-2.5-flash,ok,,,,,,50.428173,31.000000,19.428173,38.526426,1.918856,1.600000,0.318856,16.616984,10.105691,7.000000,3.105691,30.732099,0.961533,0.300000,0.661533,68.799823,119.000000,100.000000,19.000000,15.966387,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Broccoli"", ""grams"": 30, ""ml"": null, ""calories"": 10, ""fat"": 0.1, ""carb"": 2, ""protein"": 0.8, ""sugar"": 0.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Carrots"", ""grams"": 40, ""ml"": null, ""calories"": 16, ""fat"": 0.1, ""carb"": 3.8, ""protein"": 0.4, ""sugar"": 1.9, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Yellow Squash"", ""grams"": 30, ""ml"": null, ""calories"": 5, ""fat"": 0.1, ""carb"": 1.2, ""protein"": 0.4, ""sugar"": 0.8, ""confidence"": 0.8}], ""total_calories"": 31, ""total_mass"": 100, ""total_fat"": 0.3, ""total_carb"": 7, ""total_protein"": 1.6, ""total_sugar"": 3.1, ""error"": null}"
dish_1558723512,gemini-2.5-flash,ok,,,,,,15.990000,20.500000,4.510000,28.205128,0.351000,0.500000,0.149000,42.450142,3.900000,4.800000,0.900000,23.076923,0.078000,0.100000,0.022000,28.205128,39.000000,50.000000,11.000000,28.205128,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Carrots"", ""grams"": 50.0, ""ml"": null, ""calories"": 20.5, ""fat"": 0.1, ""carb"": 4.8, ""protein"": 0.5, ""sugar"": 2.4, ""confidence"": 0.95}], ""total_calories"": 20.5, ""total_mass"": 50.0, ""total_fat"": 0.1, ""total_carb"": 4.8, ""total_protein"": 0.5, ""total_sugar"": 2.4, ""error"": null}"
dish_1565207727,gemini-2.5-flash,ok,,,,,,314.771240,533.000000,218.228760,69.329320,21.463133,33.200000,11.736867,54.683848,33.079639,61.400000,28.320361,85.612666,18.036247,18.200000,0.163753,0.907911,231.000000,300.000000,69.000000,29.870130,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Pizza slice"", ""grams"": 100.0, ""ml"": null, ""calories"": 266.0, ""fat"": 10.0, ""carb"": 33.0, ""protein"": 12.0, ""sugar"": 3.0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Broccoli"", ""grams"": 50.0, ""ml"": null, ""calories"": 17.0, ""fat"": 0.2, ""carb"": 3.4, ""protein"": 1.2, ""sugar"": 0.7, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Chicken and rice"", ""grams"": 150.0, ""ml"": null, ""calories"": 250.0, ""fat"": 8.0, ""carb"": 25.0, ""protein"": 20.0, ""sugar"": 1.0, ""confidence"": 0.8}], ""total_calories"": 533.0, ""total_mass"": 300.0, ""total_fat"": 18.2, ""total_carb"": 61.4, ""total_protein"": 33.2, ""total_sugar"": 4.7, ""error"": null}"
dish_1562691383,gemini-2.5-flash,ok,,,,,,86.870003,86.000000,0.870003,1.001500,1.120000,1.600000,0.480000,42.857143,20.580000,20.100000,0.480000,2.332362,0.140000,0.100000,0.040000,28.571429,70.000000,100.000000,30.000000,42.857143,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Sweet potato"", ""grams"": 100, ""ml"": null, ""calories"": 86, ""fat"": 0.1, ""carb"": 20.1, ""protein"": 1.6, ""sugar"": 4.2, ""confidence"": 0.9}], ""total_calories"": 86, ""total_mass"": 100, ""total_fat"": 0.1, ""total_carb"": 20.1, ""total_protein"": 1.6, ""total_sugar"": 4.2, ""error"": null}"
dish_1566851198,gemini-2.5-flash,ok,,,,,,463.047455,298.000000,165.047455,35.643745,25.897209,50.700000,24.802791,95.773992,42.903687,5.000000,37.903687,88.345990,21.119635,9.500000,11.619635,55.018162,342.000000,255.000000,87.000000,25.438596,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Chicken breast"", ""grams"": 150, ""ml"": null, ""calories"": 249, ""fat"": 7.5, ""carb"": 0, ""protein"": 46.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Spinach"", ""grams"": 100, ""ml"": null, ""calories"": 23, ""fat"": 0.4, ""carb"": 3.6, ""protein"": 2.9, ""sugar"": 0.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Mustard seeds"", ""grams"": 5, ""ml"": null, ""calories"": 26, ""fat"": 1.6, ""carb"": 1.4, ""protein"": 1.3, ""sugar"": 0.2, ""confidence"": 0.8}], ""total_calories"": 298, ""total_mass"": 255, ""total_fat"": 9.5, ""total_carb"": 5, ""total_protein"": 50.7, ""total_sugar"": 0.6, ""error"": null}"
dish_1563823814,gemini-2.5-flash,ok,,,,,,25.585732,130.000000,104.414268,408.095684,0.587577,2.000000,1.412423,240.380920,4.275406,29.000000,24.724594,578.298155,0.920258,0.200000,0.720258,78.266964,85.000000,150.000000,65.000000,76.470588,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Roasted Potatoes"", ""grams"": 150.0, ""ml"": null, ""calories"": 130.0, ""fat"": 0.2, ""carb"": 29.0, ""protein"": 2.0, ""sugar"": 1.0, ""confidence"": 0.95}], ""total_calories"": 130.0, ""total_mass"": 150.0, ""total_fat"": 0.2, ""total_carb"": 29.0, ""total_protein"": 2.0, ""total_sugar"": 1.0, ""error"": null}"
dish_1561737200,gemini-2.5-flash,ok,,,,,,478.582001,449.000000,29.582001,6.181177,37.081001,24.000000,13.081001,35.276828,5.929000,3.000000,2.929000,49.401248,32.230999,37.000000,4.769001,14.796318,262.000000,200.000000,62.000000,23.664122,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Scrambled eggs"", ""grams"": 100, ""ml"": null, ""calories"": 149, ""fat"": 10, ""carb"": 1, ""protein"": 11, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Sausages"", ""grams"": 100, ""ml"": null, ""calories"": 300, ""fat"": 27, ""carb"": 2, ""protein"": 13, ""sugar"": 1, ""confidence"": 0.9}], ""total_calories"": 449, ""total_mass"": 200, ""total_fat"": 37, ""total_carb"": 3, ""total_protein"": 24, ""total_sugar"": 2, ""error"": null}"
dish_1568320470,gemini-2.5-flash,ok,,,,,,521.038635,1005.000000,483.961365,92.883969,29.330261,57.500000,28.169739,96.043261,44.141685,83.000000,38.858315,88.030883,24.968090,48.500000,23.531910,94.247938,341.000000,540.000000,199.000000,58.357771,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Mixed green salad with cherry tomatoes and feta cheese"", ""grams"": 100, ""ml"": null, ""calories"": 150, ""fat"": 10, ""carb"": 8, ""protein"": 5, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Green beans"", ""grams"": 70, ""ml"": null, ""calories"": 25, ""fat"": 0.5, ""carb"": 5, ""protein"": 1.5, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Quinoa with vegetables"", ""grams"": 120, ""ml"": null, ""calories"": 180, ""fat"": 3, ""carb"": 30, ""protein"": 6, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Sliced beef"", ""grams"": 100, ""ml"": null, ""calories"": 250, ""fat"": 15, ""carb"": 0, ""protein"": 25, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Cheese pizza slices"", ""grams"": 150, ""ml"": null, ""calories"": 400, ""fat"": 20, ""carb"": 40, ""protein"": 20, ""sugar"": 5, ""confidence"": 0.9}], ""total_calories"": 1005, ""total_mass"": 540, ""total_fat"": 48.5, ""total_carb"": 83, ""total_protein"": 57.5, ""total_sugar"": 12, ""error"": null}"
dish_1567023110,gemini-2.5-flash,ok,,,,,,46.000000,87.000000,41.000000,89.130435,0.320000,0.600000,0.280000,87.500000,2.520000,4.100000,1.580000,62.698413,4.280000,8.100000,3.820000,89.252336,40.000000,30.000000,10.000000,25.000000,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Kalamata olives"", ""grams"": 30, ""ml"": null, ""calories"": 87, ""fat"": 8.1, ""carb"": 4.1, ""protein"": 0.6, ""sugar"": 0.1, ""confidence"": 0.9}], ""total_calories"": 87, ""total_mass"": 30, ""total_fat"": 8.1, ""total_carb"": 4.1, ""total_protein"": 0.6, ""total_sugar"": 0.1, ""error"": null}"
dish_1558722068,gemini-2.5-flash,ok,,,,,,179.210999,116.000000,63.210999,35.271830,6.944000,4.000000,2.944000,42.396313,7.037000,4.000000,3.037000,43.157596,15.345000,10.000000,5.345000,34.832193,31.000000,20.000000,11.000000,35.483871,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Almonds"", ""grams"": 20.0, ""ml"": null, ""calories"": 116.0, ""fat"": 10.0, ""carb"": 4.0, ""protein"": 4.0, ""sugar"": 1.0, ""confidence"": 1.0}], ""total_calories"": 116.0, ""total_mass"": 20.0, ""total_fat"": 10.0, ""total_carb"": 4.0, ""total_protein"": 4.0, ""total_sugar"": 1.0, ""error"": null}"
dish_1558628760,gemini-2.5-flash,ok,,,,,,231.314499,366.000000,134.685501,58.226139,6.879000,16.600000,9.721000,141.314144,38.595001,47.000000,8.404999,21.777429,5.757000,12.700000,6.943000,120.601007,198.000000,300.000000,102.000000,51.515152,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Bacon"", ""grams"": 30, ""ml"": null, ""calories"": 160, ""fat"": 12, ""carb"": 0, ""protein"": 12, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Roasted Potatoes"", ""grams"": 100, ""ml"": null, ""calories"": 93, ""fat"": 0.1, ""carb"": 21, ""protein"": 2, ""sugar"": 1, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Roasted Sweet Potatoes"", ""grams"": 80, ""ml"": null, ""calories"": 70, ""fat"": 0.1, ""carb"": 16, ""protein"": 1.5, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Raspberries"", ""grams"": 50, ""ml"": null, ""calories"": 26, ""fat"": 0.3, ""carb"": 6, ""protein"": 0.6, ""sugar"": 2.2, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Blackberries"", ""grams"": 40, ""ml"": null, ""calories"": 17, ""fat"": 0.2, ""carb"": 4, ""protein"": 0.5, ""sugar"": 2, ""confidence"": 0.9}], ""total_calories"": 366, ""total_mass"": 300, ""total_fat"": 12.7, ""total_carb"": 47, ""total_protein"": 16.6, ""total_sugar"": 8.2, ""error"": null}"
dish_1565123881,gemini-2.5-flash,ok,,,,,,406.821747,610.000000,203.178253,49.942820,30.063168,38.000000,7.936832,26.400518,31.001900,37.000000,5.998100,19.347524,19.355543,34.000000,14.644457,75.660275,515.000000,400.000000,115.000000,22.330097,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Caesar salad"", ""grams"": 150, ""ml"": null, ""calories"": 240, ""fat"": 18, ""carb"": 12, ""protein"": 8, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Pizza slice"", ""grams"": 70, ""ml"": null, ""calories"": 180, ""fat"": 7, ""carb"": 20, ""protein"": 9, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Roast beef"", ""grams"": 80, ""ml"": null, ""calories"": 160, ""fat"": 8, ""carb"": 0, ""protein"": 20, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Saut\u00e9ed zucchini"", ""grams"": 100, ""ml"": null, ""calories"": 30, ""fat"": 1, ""carb"": 5, ""protein"": 1, ""sugar"": 2, ""confidence"": 0.9}], ""total_calories"": 610, ""total_mass"": 400, ""total_fat"": 34, ""total_carb"": 37, ""total_protein"": 38, ""total_sugar"": 7, ""error"": null}"
dish_1564428515,gemini-2.5-flash,ok,,,,,,484.618347,345.000000,139.618347,28.809959,29.964256,43.100000,13.135744,43.838045,35.868031,9.000000,26.868031,74.908018,25.664410,15.500000,10.164410,39.605080,479.000000,330.000000,149.000000,31.106472,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Mixed green salad"", ""grams"": 80, ""ml"": null, ""calories"": 20, ""fat"": 0.2, ""carb"": 4, ""protein"": 1.2, ""sugar"": 1.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Cauliflower"", ""grams"": 100, ""ml"": null, ""calories"": 25, ""fat"": 0.3, ""carb"": 5, ""protein"": 1.9, ""sugar"": 1.9, ""confidence"": 0.9}, {""id"": ""ingr_0000000003"", ""name"": ""Roasted chicken"", ""grams"": 150, ""ml"": null, ""calories"": 300, ""fat"": 15, ""carb"": 0, ""protein"": 40, ""sugar"": 0, ""confidence"": 0.8}], ""total_calories"": 345, ""total_mass"": 330, ""total_fat"": 15.5, ""total_carb"": 9, ""total_protein"": 43.1, ""total_sugar"": 3.4, ""error"": null}"
dish_1563827188,gemini-2.5-flash,ok,,,,,,369.359955,600.000000,230.640045,62.443165,29.444637,47.300000,17.855363,60.640459,35.209259,42.000000,6.790741,19.286805,12.975754,27.600000,14.624246,112.704402,377.000000,500.000000,123.000000,32.625995,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Pizza slice"", ""grams"": 80, ""ml"": null, ""calories"": 200, ""fat"": 8, ""carb"": 22, ""protein"": 10, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Caesar salad"", ""grams"": 150, ""ml"": null, ""calories"": 180, ""fat"": 15, ""carb"": 8, ""protein"": 4, ""sugar"": 2, ""confidence"": 0.9}, {""id"": ""ingr_0000000194"", ""name"": ""Grilled chicken"", ""grams"": 100, ""ml"": null, ""calories"": 165, ""fat"": 4, ""carb"": 0, ""protein"": 31, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000195"", ""name"": ""Cooked zucchini and squash"", ""grams"": 120, ""ml"": null, ""calories"": 30, ""fat"": 0.5, ""carb"": 6, ""protein"": 2, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000196"", ""name"": ""Pineapple chunks"", ""grams"": 50, ""ml"": null, ""calories"": 25, ""fat"": 0.1, ""carb"": 6, ""protein"": 0.3, ""sugar"": 5, ""confidence"": 0.9}], ""total_calories"": 600, ""total_mass"": 500, ""total_fat"": 27.6, ""total_carb"": 42, ""total_protein"": 47.3, ""total_sugar"": 12, ""error"": null}"
dish_1558379273,gemini-2.5-flash,ok,,,,,,227.436005,300.000000,72.563995,31.905236,12.738000,15.000000,2.262000,17.757890,2.772000,2.000000,0.772000,27.849928,18.018000,25.000000,6.982000,38.750139,66.000000,100.000000,34.000000,51.515152,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Sausage"", ""grams"": 100, ""ml"": null, ""calories"": 300, ""fat"": 25, ""carb"": 2, ""protein"": 15, ""sugar"": 1, ""confidence"": 0.9}], ""total_calories"": 300, ""total_mass"": 100, ""total_fat"": 25, ""total_carb"": 2, ""total_protein"": 15, ""total_sugar"": 1, ""error"": null}"
dish_1567526785,gemini-2.5-flash,ok,,,,,,378.250000,161.000000,217.250000,57.435558,44.599998,16.600000,27.999998,62.780267,26.730999,21.600000,5.130999,19.194939,6.966000,0.200000,6.766000,97.128912,539.000000,250.000000,289.000000,53.617811,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Egg whites"", ""grams"": 150.0, ""ml"": null, ""calories"": 75.0, ""fat"": 0.0, ""carb"": 1.5, ""protein"": 15.0, ""sugar"": 1.5, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Sweet potato"", ""grams"": 100.0, ""ml"": null, ""calories"": 86.0, ""fat"": 0.2, ""carb"": 20.1, ""protein"": 1.6, ""sugar"": 4.2, ""confidence"": 0.9}], ""total_calories"": 161.0, ""total_mass"": 250.0, ""total_fat"": 0.2, ""total_carb"": 21.6, ""total_protein"": 16.6, ""total_sugar"": 5.7, ""error"": null}"
dish_1558723719,gemini-2.5-flash,ok,,,,,,231.240005,86.000000,145.240005,62.809203,8.960000,3.000000,5.960000,66.517857,9.080000,3.000000,6.080000,66.960352,19.799999,7.500000,12.299999,62.121210,40.000000,15.000000,25.000000,62.500000,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Almonds"", ""grams"": 15.0, ""ml"": null, ""calories"": 86.0, ""fat"": 7.5, ""carb"": 3.0, ""protein"": 3.0, ""sugar"": 0.7, ""confidence"": 1.0}], ""total_calories"": 86.0, ""total_mass"": 15.0, ""total_fat"": 7.5, ""total_carb"": 3.0, ""total_protein"": 3.0, ""total_sugar"": 0.7, ""error"": null}"
dish_1562784266,gemini-2.5-flash,ok,,,,,,131.804001,245.000000,113.195999,85.882066,4.884000,12.000000,7.116000,145.700246,20.240002,32.000000,11.759998,58.102751,4.160000,9.000000,4.840000,116.346154,76.000000,130.000000,54.000000,71.052632,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Pizza slice"", ""grams"": 80, ""ml"": null, ""calories"": 200, ""fat"": 8, ""carb"": 22, ""protein"": 10, ""sugar"": 3, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Corn on the cob"", ""grams"": 50, ""ml"": null, ""calories"": 45, ""fat"": 1, ""carb"": 10, ""protein"": 2, ""sugar"": 3, ""confidence"": 0.9}], ""total_calories"": 245, ""total_mass"": 130, ""total_fat"": 9, ""total_carb"": 32, ""total_protein"": 12, ""total_sugar"": 6, ""error"": null}"
dish_1566587689,gemini-2.5-flash,ok,,,,,,196.846970,303.000000,106.153030,53.926677,18.580095,25.500000,6.919905,37.243647,15.383455,18.000000,2.616545,17.008825,7.475343,14.000000,6.524657,87.282376,270.000000,300.000000,30.000000,11.111111,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cooked Salmon"", ""grams"": 100, ""ml"": null, ""calories"": 208, ""fat"": 13, ""carb"": 0, ""protein"": 20, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000193"", ""name"": ""Cooked Spinach"", ""grams"": 150, ""ml"": null, ""calories"": 35, ""fat"": 0.5, ""carb"": 6, ""protein"": 4, ""sugar"": 0.5, ""confidence"": 0.8}, {""id"": ""ingr_0000000194"", ""name"": ""Brown Rice"", ""grams"": 50, ""ml"": null, ""calories"": 60, ""fat"": 0.5, ""carb"": 12, ""protein"": 1.5, ""sugar"": 0, ""confidence"": 0.7}], ""total_calories"": 303, ""total_mass"": 300, ""total_fat"": 14, ""total_carb"": 18, ""total_protein"": 25.5, ""total_sugar"": 0.5, ""error"": null}"
dish_1558640563,gemini-2.5-flash,ok,,,,,,4.140000,3.600000,0.540000,13.043478,0.207000,0.180000,0.027000,13.043478,0.897000,0.790000,0.107000,11.928651,0.046000,0.040000,0.006000,13.043478,23.000000,20.000000,3.000000,13.043478,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""cherry tomato"", ""grams"": 20.0, ""ml"": null, ""calories"": 3.6, ""fat"": 0.04, ""carb"": 0.79, ""protein"": 0.18, ""sugar"": 0.53, ""confidence"": 1.0}], ""total_calories"": 3.6, ""total_mass"": 20.0, ""total_fat"": 0.04, ""total_carb"": 0.79, ""total_protein"": 0.18, ""total_sugar"": 0.53, ""error"": null}"
dish_1559239912,gemini-2.5-flash,ok,,,,,,60.160000,62.000000,1.840000,3.058511,1.152000,1.200000,0.048000,4.166667,15.360000,15.400000,0.040000,0.260417,0.128000,0.200000,0.072000,56.250000,128.000000,130.000000,2.000000,1.562500,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Orange"", ""grams"": 130, ""ml"": null, ""calories"": 62, ""fat"": 0.2, ""carb"": 15.4, ""protein"": 1.2, ""sugar"": 12, ""confidence"": 1.0}], ""total_calories"": 62, ""total_mass"": 130, ""total_fat"": 0.2, ""total_carb"": 15.4, ""total_protein"": 1.2, ""total_sugar"": 12, ""error"": null}"
dish_1568666303,gemini-2.5-flash,ok,,,,,,443.199982,291.000000,152.199982,34.341153,72.892006,49.900000,22.992006,31.542562,19.770000,8.200000,11.570000,58.523015,8.483999,8.000000,0.483999,5.704845,560.000000,300.000000,260.000000,46.428571,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Chicken breast"", ""grams"": 150, ""ml"": null, ""calories"": 249, ""fat"": 7.5, ""carb"": 0, ""protein"": 46.5, ""sugar"": 0, ""confidence"": 0.9}, {""id"": ""ingr_0000000001"", ""name"": ""Broccoli"", ""grams"": 100, ""ml"": null, ""calories"": 34, ""fat"": 0.4, ""carb"": 6.6, ""protein"": 2.8, ""sugar"": 1.7, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Lettuce"", ""grams"": 50, ""ml"": null, ""calories"": 8, ""fat"": 0.1, ""carb"": 1.6, ""protein"": 0.6, ""sugar"": 0.8, ""confidence"": 0.9}], ""total_calories"": 291, ""total_mass"": 300, ""total_fat"": 8, ""total_carb"": 8.2, ""total_protein"": 49.9, ""total_sugar"": 2.5, ""error"": null}"
dish_1558640190,gemini-2.5-flash,ok,,,,,,19.719999,51.000000,31.280001,158.620703,0.464000,1.200000,0.736000,158.620690,4.640000,12.200000,7.560000,162.931034,0.116000,0.300000,0.184000,158.620690,58.000000,150.000000,92.000000,158.620690,"{""ingredients"": [{""id"": ""ingr_0000000192"", ""name"": ""Cantaloupe"", ""grams"": 150, ""ml"": null, ""calories"": 51, ""fat"": 0.3, ""carb"": 12.2, ""protein"": 1.2, ""sugar"": 11.2, ""confidence"": 0.95}], ""total_calories"": 51, ""total_mass"": 150, ""total_fat"": 0.3, ""total_carb"": 12.2, ""total_protein"": 1.2, ""total_sugar"": 11.2, ""error"": null}"
dish_1565020796,gemini-2.5-flash,ok,,,,,,90.599998,206.000000,115.400002,127.373073,12.060000,19.100000,7.040000,58.374793,0.749000,3.600000,2.851000,380.640854,3.542000,12.700000,9.158000,258.554489,99.000000,120.000000,21.000000,21.212121,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Bacon"", ""grams"": 20, ""ml"": null, ""calories"": 108, ""fat"": 8.4, ""carb"": 0.2, ""protein"": 7.6, ""sugar"": 0.1, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Cottage Cheese"", ""grams"": 100, ""ml"": null, ""calories"": 98, ""fat"": 4.3, ""carb"": 3.4, ""protein"": 11.5, ""sugar"": 2.7, ""confidence"": 0.9}], ""total_calories"": 206, ""total_mass"": 120, ""total_fat"": 12.7, ""total_carb"": 3.6, ""total_protein"": 19.1, ""total_sugar"": 2.8, ""error"": null}"
dish_1560888817,gemini-2.5-flash,ok,,,,,,47.939999,104.400000,56.460001,117.772220,0.714000,2.370000,1.656000,231.932773,6.120000,10.270000,4.150000,67.810458,2.312000,6.570000,4.258000,184.169550,34.000000,60.000000,26.000000,76.470588,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Potato"", ""grams"": 50.0, ""ml"": null, ""calories"": 39, ""fat"": 0.05, ""carb"": 8.9, ""protein"": 0.85, ""sugar"": 0.4, ""confidence"": 0.9}, {""id"": ""ingr_0000000002"", ""name"": ""Walnuts"", ""grams"": 10.0, ""ml"": null, ""calories"": 65.4, ""fat"": 6.52, ""carb"": 1.37, ""protein"": 1.52, ""sugar"": 0.7, ""confidence"": 0.9}], ""total_calories"": 104.4, ""total_mass"": 60.0, ""total_fat"": 6.57, ""total_carb"": 10.27, ""total_protein"": 2.37, ""total_sugar"": 1.1, ""error"": null}"
dish_1564428404,gemini-2.5-flash,ok,,,,,,113.751038,150.000000,36.248962,31.866929,1.598034,3.000000,1.401966,87.730674,6.298835,10.000000,3.701165,58.759517,9.808390,10.000000,0.191610,1.953532,104.000000,100.000000,4.000000,3.846154,"{""ingredients"": [{""id"": ""ingr_0000000001"", ""name"": ""Mixed greens salad"", ""grams"": 100, ""ml"": null, ""calories"": 150, ""fat"": 10, ""carb"": 10, ""protein"": 3, ""sugar"": 5, ""confidence"": 0.9}], ""total_calories"": 150, ""total_mass"": 100, ""total_fat"": 10, ""total_carb"": 10, ""total_protein"": 3, ""total_sugar"": 5, ""error"": null}"
